segment_id	audio_filepath	duration	snr_db	vad_ratio	text_raw	text_clean	word_count	speaker_id
waxal_asr_e062d95e163442fab72178ba9734a570	data/fulfulde_run/audio/waxal_asr_e062d95e163442fab72178ba9734a570.wav	6.358	35.98	0.9	yah, Alla yaare jam, Alla wartire jam, a fottan bee mokoy saddi nanndere;	yah alla yaare jam alla wartire jam a fottan bee mokoy saddi nanndere	13	unknown
waxal_asr_a22bb6e6112d47ceb589f47a4b664e6c	data/fulfulde_run/audio/waxal_asr_a22bb6e6112d47ceb589f47a4b664e6c.wav	12.54	50.68	0.74	bawɗi goo ɗon piya, ɗon piya, jam o tulli dabare. Laamɗo ɓadake wartugo o heɓaay no o waɗi ɓinngel.	bawɗi goo ɗon piya ɗon piya jam o tulli dabare laamɗo ɓadake wartugo o heɓaay no o waɗi ɓinngel	19	unknown
waxal_asr_4506afb6fc1946f2b09f6d7270707f18	data/fulfulde_run/audio/waxal_asr_4506afb6fc1946f2b09f6d7270707f18.wav	5.34	51.17	0.79	Ɓe mbii ɓe takana mo follere, ɓe takani mo follere.	ɓe mbii ɓe takana mo follere ɓe takani mo follere	10	unknown
waxal_asr_4310074c1b284b20b9d5dfc387056540	data/fulfulde_run/audio/waxal_asr_4310074c1b284b20b9d5dfc387056540.wav	5.64	49.11	0.75	Ɓe mbii ngele pat hannde wara do’’o dow baaba mum.	ɓe mbii ngele pat hannde wara do o dow baaba mum	11	unknown
waxal_asr_c578664261f34fa59a144ab71077fc4a	data/fulfulde_run/audio/waxal_asr_c578664261f34fa59a144ab71077fc4a.wav	3.54	49.68	0.78	Jam, yimɓe campiti kadi ndilli.	jam yimɓe campiti kadi ndilli	5	unknown
waxal_asr_7c1378f2db1c4e5792ff209e063f9636	data/fulfulde_run/audio/waxal_asr_7c1378f2db1c4e5792ff209e063f9636.wav	4.011	50.6	0.63	o wii : ɗon ɗon njaalnoomi nde.	o wii ɗon ɗon njaalnoomi nde	6	unknown
waxal_asr_0990e8b10cc348ecb9ab10eff1e22403	data/fulfulde_run/audio/waxal_asr_0990e8b10cc348ecb9ab10eff1e22403.wav	17.94	50.8	0.75	O hokki mo hunnde, o efti, ɓe efti maayɗo ɓe ndokki mo o jaɓi jemma, o ruggi kad doo kim kim kim kim o yehi o ɓaaroyi kab e suudu maako.	o hokki mo hunnde o efti ɓe efti maayɗo ɓe ndokki mo o jaɓi jemma o ruggi kad doo kim kim kim kim o yehi o ɓaaroyi kab e suudu maako	31	unknown
waxal_asr_fcfe7a28aab542ed906e530c52464070	data/fulfulde_run/audio/waxal_asr_fcfe7a28aab542ed906e530c52464070.wav	5.824	35.9	0.9	mbaala nyaama haara; rimanammi njawdiri, njawdiri noonaandi;	mbaala nyaama haara rimanammi njawdiri njawdiri noonaandi	7	unknown
waxal_asr_67dcfe2c808f4cd4ae9ef1ce20a0e52e	data/fulfulde_run/audio/waxal_asr_67dcfe2c808f4cd4ae9ef1ce20a0e52e.wav	16.98	50.11	0.75	Suy, to ɓe ngaɗi lekki kiye fuu nii, ɓe caftan ɓe ewno yam. To mi wari nii, mi wi’an ɓe hala lekki kii nafa, naa debbo maako yiɗaa mo du? No o yamɗitirta nden kam?	suy to ɓe ngaɗi lekki kiye fuu nii ɓe caftan ɓe ewno yam to mi wari nii mi wi an ɓe hala lekki kii nafa naa debbo maako yiɗaa mo du no o yamɗitirta nden kam	36	unknown
waxal_asr_45be00f964aa42f393aa69a34792b82c	data/fulfulde_run/audio/waxal_asr_45be00f964aa42f393aa69a34792b82c.wav	5.289	33.38	0.89	O hooci o wasi, o wasi ngaska, o wasi ngaska haa hunnde ɗoo goo,	o hooci o wasi o wasi ngaska o wasi ngaska haa hunnde ɗoo goo	14	unknown
waxal_asr_6c1c6fc04a6f4762b8cdc565c05530e7	data/fulfulde_run/audio/waxal_asr_6c1c6fc04a6f4762b8cdc565c05530e7.wav	7.048	42.76	0.88	a’aa ngare, ngare haa mi yaha mi yiina on haa jiire woni, miin kam taa njuɗeeyam.	a aa ngare ngare haa mi yaha mi yiina on haa jiire woni miin kam taa njuɗeeyam	17	unknown
waxal_asr_b68282ad5fdf44f889cc61c1d6af74d4	data/fulfulde_run/audio/waxal_asr_b68282ad5fdf44f889cc61c1d6af74d4.wav	4.626	56.14	0.72	haɓɓi ɗoo ɓaawo haa waddi haa kosɗe,	haɓɓi ɗoo ɓaawo haa waddi haa kosɗe	7	unknown
waxal_asr_748a73220e1f4b4caea70e5b7c6daf84	data/fulfulde_run/audio/waxal_asr_748a73220e1f4b4caea70e5b7c6daf84.wav	13.424	49.08	0.78	a semtii mi haaraay. Njaare mo beembal yoloɓri. O yehi o nyaami beembal yoloɓri goo o haaraay. O jooɗi dow daande beembal :	a semtii mi haaraay njaare mo beembal yoloɓri o yehi o nyaami beembal yoloɓri goo o haaraay o jooɗi dow daande beembal	22	unknown
waxal_asr_909ec71991304d2a82685f079fbc6aba	data/fulfulde_run/audio/waxal_asr_909ec71991304d2a82685f079fbc6aba.wav	4.004	43.47	0.8	Jam, ɓe pe’’i mboodi goo pak ɓe mbari ɗum.	jam ɓe pe i mboodi goo pak ɓe mbari ɗum	10	unknown
waxal_asr_1774c45ac2614901b6424d5c5be315ec	data/fulfulde_run/audio/waxal_asr_1774c45ac2614901b6424d5c5be315ec.wav	5.854	40.85	0.87	Debbo oo, mo wii mo ɗofti dewerɗiiko war no e maako jahaangal.	debbo oo mo wii mo ɗofti dewerɗiiko war no e maako jahaangal	12	unknown
waxal_asr_42507e56292d4da9b3cc44e9799c442a	data/fulfulde_run/audio/waxal_asr_42507e56292d4da9b3cc44e9799c442a.wav	4.38	45.24	0.83	O tawi mbeela nga, nga ɗon heewi ndiyam tel.	o tawi mbeela nga nga ɗon heewi ndiyam tel	9	unknown
waxal_asr_8130feace8a04de6bb049156990b677e	data/fulfulde_run/audio/waxal_asr_8130feace8a04de6bb049156990b677e.wav	4.079	37.73	0.9	Ɓe ndokka mo : ndaa ndiyam, ndaa ndiyam o wolwataa;	ɓe ndokka mo ndaa ndiyam ndaa ndiyam o wolwataa	9	unknown
waxal_asr_87e05c8a12ff4f78891b6d766474e001	data/fulfulde_run/audio/waxal_asr_87e05c8a12ff4f78891b6d766474e001.wav	2.243	53.49	0.73	Ndiyam wonnataa?	ndiyam wonnataa	2	unknown
waxal_asr_496110833fee462fbd9c6403195cd0ae	data/fulfulde_run/audio/waxal_asr_496110833fee462fbd9c6403195cd0ae.wav	9.753	41.27	0.87	O yehi o wa’’i haa jaɓɓi goo kadi, o helta leɗɗe jey joorɗum goo o sakkina, ɓe kooca haa leɗɗe goo waagi nii :	o yehi o wa i haa jaɓɓi goo kadi o helta leɗɗe jey joorɗum goo o sakkina ɓe kooca haa leɗɗe goo waagi nii	24	unknown
waxal_asr_1168421ee3b64300a86f69fdca11c2e7	data/fulfulde_run/audio/waxal_asr_1168421ee3b64300a86f69fdca11c2e7.wav	15.611	47.47	0.83	kummbooji am, nanataa, kummboji am, nanataa, itta nofru wooru ƴakka, o yaha haa o nana : kummbooji am, kummbooji am, haa doggi ɗon tokki laawol;	kummbooji am nanataa kummboji am nanataa itta nofru wooru ƴakka o yaha haa o nana kummbooji am kummbooji am haa doggi ɗon tokki laawol	24	unknown
waxal_asr_58a3408a382a482e8e7a3a9df5f15d17	data/fulfulde_run/audio/waxal_asr_58a3408a382a482e8e7a3a9df5f15d17.wav	5.584	43.26	0.83	wuro fuu wurti, o wii sey to o humpitoyake ko nanngi ɓiyiiko.	wuro fuu wurti o wii sey to o humpitoyake ko nanngi ɓiyiiko	12	unknown
waxal_asr_430bac9421fa43c2b99ea86f7effaab0	data/fulfulde_run/audio/waxal_asr_430bac9421fa43c2b99ea86f7effaab0.wav	3.6	50.8	0.79	junngo yewi, kosngal yewi ɗon lata.	junngo yewi kosngal yewi ɗon lata	6	unknown
waxal_asr_e7b3441112d749f4aae0cb6ff9238c18	data/fulfulde_run/audio/waxal_asr_e7b3441112d749f4aae0cb6ff9238c18.wav	11.153	43.78	0.81	Gorko oo, koo ko o mari sey dawraaji tati, koo siisi o walaa boo luuti dawraaji ɗiɗɗin o ɗon wakki yaha.	gorko oo koo ko o mari sey dawraaji tati koo siisi o walaa boo luuti dawraaji ɗiɗɗin o ɗon wakki yaha	21	unknown
waxal_asr_80f19b5d4fb9478dad1c2942114eec03	data/fulfulde_run/audio/waxal_asr_80f19b5d4fb9478dad1c2942114eec03.wav	2.516	50.22	0.8	sirla ma yani, gorko wii :	sirla ma yani gorko wii	5	unknown
waxal_asr_538128a9c9854b47bc6d325ccd4543c0	data/fulfulde_run/audio/waxal_asr_538128a9c9854b47bc6d325ccd4543c0.wav	8.208	32.64	0.92	Ɓiira pucci cakiti ɓaawo, ɓiira ɓe ɗon caaɓna, ɓiira kamɓe boo ɓe mba’’i pucci maɓɓe ɓe ɗon caaɓna.	ɓiira pucci cakiti ɓaawo ɓiira ɓe ɗon caaɓna ɓiira kamɓe boo ɓe mba i pucci maɓɓe ɓe ɗon caaɓna	19	unknown
waxal_asr_1181d8e1f7a04425a74f6028c5c22906	data/fulfulde_run/audio/waxal_asr_1181d8e1f7a04425a74f6028c5c22906.wav	8.477	45.32	0.79	Jam yaadikko huuci loorti, yehi fe’’oy dundeehi goo wirgi,	jam yaadikko huuci loorti yehi fe oy dundeehi goo wirgi	10	unknown
waxal_asr_a14eb850d12d4d189b3005432b7d5b45	data/fulfulde_run/audio/waxal_asr_a14eb850d12d4d189b3005432b7d5b45.wav	7.781	45.54	0.85	Jiire boo ɗon sanynya goo waɗa nii, jawmu karal wari wii : yimɓe ɗiɗo njaalaay ɗoo?	jiire boo ɗon sanynya goo waɗa nii jawmu karal wari wii yimɓe ɗiɗo njaalaay ɗoo	15	unknown
waxal_asr_97fd6c1fdd5849c1ac6c4f13e9f3e1b7	data/fulfulde_run/audio/waxal_asr_97fd6c1fdd5849c1ac6c4f13e9f3e1b7.wav	9.996	46.89	0.84	Farawre goo wii mo yoo : farawre eertinam; cellitaa mi reeta ƴakkaa ɗum, mbi’aa mi eertine naa?	farawre goo wii mo yoo farawre eertinam cellitaa mi reeta ƴakkaa ɗum mbi aa mi eertine naa	17	unknown
waxal_asr_e6e0e74b7c7c4c368f2ab848c7d066c8	data/fulfulde_run/audio/waxal_asr_e6e0e74b7c7c4c368f2ab848c7d066c8.wav	8.488	41.33	0.87	O nyuufi haa ɓe ɓaŋa mo, o wii yoo kanko sinaa o laaroya duuniya fuu o ɓaŋataake.	o nyuufi haa ɓe ɓaŋa mo o wii yoo kanko sinaa o laaroya duuniya fuu o ɓaŋataake	17	unknown
waxal_asr_a33ee4c004cd4f0ea2df4ca8282dab20	data/fulfulde_run/audio/waxal_asr_a33ee4c004cd4f0ea2df4ca8282dab20.wav	2.566	53.44	0.76	maayɗo kam ton ɓaari.	maayɗo kam ton ɓaari	4	unknown
waxal_asr_c9b209db672142119b305c6e36acd208	data/fulfulde_run/audio/waxal_asr_c9b209db672142119b305c6e36acd208.wav	5.616	41.29	0.87	Jam, baaba goo hokki mo, o hoo’i bee maccuɓe ɗiɗo o dillidi,	jam baaba goo hokki mo o hoo i bee maccuɓe ɗiɗo o dillidi	13	unknown
waxal_asr_25f7f87e7a1b4d90bf4d88b78cb2b0c8	data/fulfulde_run/audio/waxal_asr_25f7f87e7a1b4d90bf4d88b78cb2b0c8.wav	12.328	42.71	0.87	O wii mo yoo : non non, woodi ɓii gorko am weete Daari Bano mo yamde e tiinde, mo huduure e daande Daari Bano.	o wii mo yoo non non woodi ɓii gorko am weete daari bano mo yamde e tiinde mo huduure e daande daari bano	23	unknown
waxal_asr_9451b81237794ca3b18df6f117e9740f	data/fulfulde_run/audio/waxal_asr_9451b81237794ca3b18df6f117e9740f.wav	4.767	49.54	0.82	Ɓe njehi marabbaare o ɓoorti o sakkini, o wii :	ɓe njehi marabbaare o ɓoorti o sakkini o wii	9	unknown
waxal_asr_a7d39a61ec5f4db8b483f049167365e2	data/fulfulde_run/audio/waxal_asr_a7d39a61ec5f4db8b483f049167365e2.wav	7.121	44.2	0.86	o ta’i dey dey dubbeere mbofofa goo o hokki ɓe, ɓe mbii ɓadake, ammaa siwaa.	o ta i dey dey dubbeere mbofofa goo o hokki ɓe ɓe mbii ɓadake ammaa siwaa	16	unknown
waxal_asr_1ca18342f309453c87d72e166027f719	data/fulfulde_run/audio/waxal_asr_1ca18342f309453c87d72e166027f719.wav	8.582	48.79	0.84	Ɓe ɗon ngima, ɓe ɗon ilina haa nde ɓe paandi saare laamɗo goo, kumaarewal wii :	ɓe ɗon ngima ɓe ɗon ilina haa nde ɓe paandi saare laamɗo goo kumaarewal wii	15	unknown
waxal_asr_685ce933cd9d4bd6af803ab4c438283f	data/fulfulde_run/audio/waxal_asr_685ce933cd9d4bd6af803ab4c438283f.wav	2.982	40.91	0.86	Fatuma nduunya moɗi yam mi geeto.	fatuma nduunya moɗi yam mi geeto	6	unknown
waxal_asr_ca1d8de133f744718f39fe07680fe77b	data/fulfulde_run/audio/waxal_asr_ca1d8de133f744718f39fe07680fe77b.wav	10.8	45.21	0.88	Jam, tokki tokki tokki haa ɓinngel goo mawni, wi’ata : Alla am daada am, e ko waɗi baaba am nii, yiɗaakam kam?	jam tokki tokki tokki haa ɓinngel goo mawni wi ata alla am daada am e ko waɗi baaba am nii yiɗaakam kam	22	unknown
waxal_asr_6594d0236b1e40ce9c909fff7f22b812	data/fulfulde_run/audio/waxal_asr_6594d0236b1e40ce9c909fff7f22b812.wav	13.462	55.1	0.78	umma, to a yehi suudu, a tawi suudu ɗon ranwa maa, ndogga law ngaraa, to a tawi suudu ɗon ɓalwa boo, ndippitaa wicco gaaji ngara;	umma to a yehi suudu a tawi suudu ɗon ranwa maa ndogga law ngaraa to a tawi suudu ɗon ɓalwa boo ndippitaa wicco gaaji ngara	25	unknown
waxal_asr_6315eb0f5c6b47ffab4041d3dc6004c3	data/fulfulde_run/audio/waxal_asr_6315eb0f5c6b47ffab4041d3dc6004c3.wav	4.38	45.97	0.79	Yoo bisimilla, o hokki laamɗo goo nyamaande.	yoo bisimilla o hokki laamɗo goo nyamaande	7	unknown
waxal_asr_d769ada1be924e61be645f4fd2e0c1e1	data/fulfulde_run/audio/waxal_asr_d769ada1be924e61be645f4fd2e0c1e1.wav	2.937	45.28	0.9	Lummbuuru ma; lummbutuuru ma;	lummbuuru ma lummbutuuru ma	4	unknown
waxal_asr_a24005d0aa2d485099514d8dc7e2e3b5	data/fulfulde_run/audio/waxal_asr_a24005d0aa2d485099514d8dc7e2e3b5.wav	3.48	51.22	0.69	fatuma Nduunya goo tuppana mo.	fatuma nduunya goo tuppana mo	5	unknown
waxal_asr_415fbc00b8bf449bb503481bb7829e9b	data/fulfulde_run/audio/waxal_asr_415fbc00b8bf449bb503481bb7829e9b.wav	10.643	55.02	0.76	Yoo, war colel am, naa to a yehi saare baaba am naa a haaran; o wii booɗɗum; mi haaran? A haaran.	yoo war colel am naa to a yehi saare baaba am naa a haaran o wii booɗɗum mi haaran a haaran	21	unknown
waxal_asr_77c3623ced9d4e5db92c9535aa2654da	data/fulfulde_run/audio/waxal_asr_77c3623ced9d4e5db92c9535aa2654da.wav	4.007	39.29	0.83	Jam, kanko kam o nanngi laawol bee Mbuulu.	jam kanko kam o nanngi laawol bee mbuulu	8	unknown
waxal_asr_96c24581ab844ff08bb83f276501f9ca	data/fulfulde_run/audio/waxal_asr_96c24581ab844ff08bb83f276501f9ca.wav	7.355	31.68	0.92	Ɓinngel goo wii : aa’a miin kam mi yimataa sinaa to a suɓtani yam kolobaaji  jidde,	ɓinngel goo wii aa a miin kam mi yimataa sinaa to a suɓtani yam kolobaaji jidde	16	unknown
waxal_asr_1cfedae14e4d49b58d2edf594b5d39a5	data/fulfulde_run/audio/waxal_asr_1cfedae14e4d49b58d2edf594b5d39a5.wav	5.278	24.32	0.95	a semtii mi haaraay. Njaare mo beembal biriiji, o moɗi o haaraay.	a semtii mi haaraay njaare mo beembal biriiji o moɗi o haaraay	12	unknown
waxal_asr_f108e1f62f084e8494e58ece535082bd	data/fulfulde_run/audio/waxal_asr_f108e1f62f084e8494e58ece535082bd.wav	3.696	49.5	0.87	Yoo, buubel an ko ɓuutanɗaa?	yoo buubel an ko ɓuutanɗaa	5	unknown
waxal_asr_25633e1639274f5a8f03b8c0c0e2c265	data/fulfulde_run/audio/waxal_asr_25633e1639274f5a8f03b8c0c0e2c265.wav	9.074	45.03	0.76	O wii jottakam, o heɓi ngu o yaada, bee puru ɓalwa-koppi ɗoo o yaadata jahaangal.	o wii jottakam o heɓi ngu o yaada bee puru ɓalwa-koppi ɗoo o yaadata jahaangal	15	unknown
waxal_asr_d289f3dfddf64af98b59bf44171618a9	data/fulfulde_run/audio/waxal_asr_d289f3dfddf64af98b59bf44171618a9.wav	13.171	53.61	0.79	Gorgi maako goo wi’a : kayya waaye warii ndillen na, kayya war ndillen o nannga mo junngo o fooɗa, o sali dillugo o ɗon dari.	gorgi maako goo wi a kayya waaye warii ndillen na kayya war ndillen o nannga mo junngo o fooɗa o sali dillugo o ɗon dari	25	unknown
waxal_asr_99f545f698c1412d80382807e370b183	data/fulfulde_run/audio/waxal_asr_99f545f698c1412d80382807e370b183.wav	4.92	54.08	0.77	to min ngurtini ma kam, naa a aynanan min naa?	to min ngurtini ma kam naa a aynanan min naa	10	unknown
waxal_asr_a22c25dd896f42ebb59de1cabce39198	data/fulfulde_run/audio/waxal_asr_a22c25dd896f42ebb59de1cabce39198.wav	13.031	50.79	0.76	Nde nastumi, nyeɗanmi ɓe, nyeɗmi, miin kam, miin boo nii non ɓe mbii ɓe ngurtintaa, ɓe tekki, ɓe ndilli;	nde nastumi nyeɗanmi ɓe nyeɗmi miin kam miin boo nii non ɓe mbii ɓe ngurtintaa ɓe tekki ɓe ndilli	19	unknown
waxal_asr_2dd3d9c0060f4afaa73e3d4b181ee07e	data/fulfulde_run/audio/waxal_asr_2dd3d9c0060f4afaa73e3d4b181ee07e.wav	16.92	53.35	0.71	farawre eertinam, farawre eertini mo, reeta juɗaaɗum, reeta juɗaaka, sellitit ne juɗaaɗum am ɗoo ƴakka, o selliti o ƴakki ;	farawre eertinam farawre eertini mo reeta juɗaaɗum reeta juɗaaka sellitit ne juɗaaɗum am ɗoo ƴakka o selliti o ƴakki	19	unknown
waxal_asr_97ad321e8416404da199bcd8a6b3d41a	data/fulfulde_run/audio/waxal_asr_97ad321e8416404da199bcd8a6b3d41a.wav	5.846	54.9	0.81	keɗitee keɗitee ɗon nder suudu motta, harakaaji :	keɗitee keɗitee ɗon nder suudu motta harakaaji	7	unknown
waxal_asr_f80b1e8a3dff4399a34f953dfd465d70	data/fulfulde_run/audio/waxal_asr_f80b1e8a3dff4399a34f953dfd465d70.wav	4.74	51.61	0.62	O wi’a : Hamman fooɗ Mbuulu; fooɗ Mbuulu;	o wi a hamman fooɗ mbuulu fooɗ mbuulu	8	unknown
waxal_asr_546283240ebb4c6d9303945779dd8ec4	data/fulfulde_run/audio/waxal_asr_546283240ebb4c6d9303945779dd8ec4.wav	6.465	48.2	0.73	O efti maayɗo goo, o ƴamata mo yoo : ɗume ɗume kooloton?	o efti maayɗo goo o ƴamata mo yoo ɗume ɗume kooloton	11	unknown
waxal_asr_4ab862fd7a7c443098ab4f940280ed5b	data/fulfulde_run/audio/waxal_asr_4ab862fd7a7c443098ab4f940280ed5b.wav	3.759	52.02	0.75	Sonndu waɗi : Moy mari paanyo liyel;	sonndu waɗi moy mari paanyo liyel	6	unknown
waxal_asr_97bdd02700b3447181c03822228d8a19	data/fulfulde_run/audio/waxal_asr_97bdd02700b3447181c03822228d8a19.wav	12.667	46.96	0.77	laamɗo goo jeeɗi. jam, wari waali haa siwto jemma waɗi kadi waalake haa siwto. Ɓinngel maako goo wi’ata :	laamɗo goo jeeɗi jam wari waali haa siwto jemma waɗi kadi waalake haa siwto ɓinngel maako goo wi ata	19	unknown
waxal_asr_7becc5a35b1d4d218c1857f28b68ceae	data/fulfulde_run/audio/waxal_asr_7becc5a35b1d4d218c1857f28b68ceae.wav	4.91	50.06	0.83	Dawaaɗi goo fuu nani, ɓiira ɗon ŋaafto, ɗon ŋaafto.	dawaaɗi goo fuu nani ɓiira ɗon ŋaafto ɗon ŋaafto	9	unknown
waxal_asr_44fd8a631a1d42e480363303c3bfddaa	data/fulfulde_run/audio/waxal_asr_44fd8a631a1d42e480363303c3bfddaa.wav	3.18	57.51	0.73	bajjo e daada; bajjo e baaba;	bajjo e daada bajjo e baaba	6	unknown
waxal_asr_1d519419469348d6a36e339abc2e7362	data/fulfulde_run/audio/waxal_asr_1d519419469348d6a36e339abc2e7362.wav	4.888	46.74	0.85	Puldebbo goo wi’a : ayyee no daande ma weldi ɓinngel am?	puldebbo goo wi a ayyee no daande ma weldi ɓinngel am	11	unknown
waxal_asr_e1d898d79384425a91678973471066b7	data/fulfulde_run/audio/waxal_asr_e1d898d79384425a91678973471066b7.wav	2.355	48.4	0.79	E to Damseere am?	e to damseere am	4	unknown
waxal_asr_ee669723582f410293dfc354fc43583b	data/fulfulde_run/audio/waxal_asr_ee669723582f410293dfc354fc43583b.wav	6.626	31.79	0.9	jam, o hooca ɗon boo o ta’a wicco kada bannaari o hokka ɓe, ɓe mbi’a : siwaa.	jam o hooca ɗon boo o ta a wicco kada bannaari o hokka ɓe ɓe mbi a siwaa	18	unknown
waxal_asr_1ce2536dccdb446ca5102e71e879b8bb	data/fulfulde_run/audio/waxal_asr_1ce2536dccdb446ca5102e71e879b8bb.wav	4.578	36.87	0.89	loornu kadi boo : To miin hoo’i laalayel foondu ladde ;	loornu kadi boo to miin hoo i laalayel foondu ladde	10	unknown
waxal_asr_1bd585aa6fa64c27b5c61862ffe31b83	data/fulfulde_run/audio/waxal_asr_1bd585aa6fa64c27b5c61862ffe31b83.wav	4.2	50.41	0.65	caa caa jiga nii, o fiiran.	caa caa jiga nii o fiiran	6	unknown
waxal_asr_e22a5aadefe94797a157333812556ecd	data/fulfulde_run/audio/waxal_asr_e22a5aadefe94797a157333812556ecd.wav	6.142	46.57	0.85	yah, Alla yaare jam, Alla wartire jam, a fottan bee mokoy jeeɗiɗi;	yah alla yaare jam alla wartire jam a fottan bee mokoy jeeɗiɗi	12	unknown
waxal_asr_93703326a5854c5a9835cd9ce1438196	data/fulfulde_run/audio/waxal_asr_93703326a5854c5a9835cd9ce1438196.wav	2.1	53.16	0.7	miin kam mi huucan,	miin kam mi huucan	4	unknown
waxal_asr_943407337a9d4611b06ca243639258a3	data/fulfulde_run/audio/waxal_asr_943407337a9d4611b06ca243639258a3.wav	15.77	48.69	0.83	Ngaska gawri ɗoo ɓe ngasa, ɓe ngasa nii, ɓe ngasa ngaska ka lugga, ɓe kuɓɓa yiite, ɓe ngula taa moo’u nasta, ɓe ngadda to coŋwal, to ommbe ɓe ngaata ton.	ngaska gawri ɗoo ɓe ngasa ɓe ngasa nii ɓe ngasa ngaska ka lugga ɓe kuɓɓa yiite ɓe ngula taa moo u nasta ɓe ngadda to coŋwal to ommbe ɓe ngaata ton	31	unknown
waxal_asr_095fe01d21c74610aab340224fd2aed7	data/fulfulde_run/audio/waxal_asr_095fe01d21c74610aab340224fd2aed7.wav	3.454	43.9	0.86	o wii to o defi yam ɓelle njooro;	o wii to o defi yam ɓelle njooro	8	unknown
waxal_asr_9fd540ad9f0d408188d0b5f4f7444f7b	data/fulfulde_run/audio/waxal_asr_9fd540ad9f0d408188d0b5f4f7444f7b.wav	3.66	45.62	0.61	O wanngi o wii : ko kooloton?	o wanngi o wii ko kooloton	6	unknown
waxal_asr_6f0573ef594a4ea7b5546e7ef1759ac5	data/fulfulde_run/audio/waxal_asr_6f0573ef594a4ea7b5546e7ef1759ac5.wav	2.4	25.24	0.99	mo nyiindere sirri laarataake;	mo nyiindere sirri laarataake	4	unknown
waxal_asr_e05bc3cea0cf4ff5a1dc4aee7269f478	data/fulfulde_run/audio/waxal_asr_e05bc3cea0cf4ff5a1dc4aee7269f478.wav	5.614	45.62	0.82	Jam, o haddi limce maako, o haɓɓi raagaaje maako.	jam o haddi limce maako o haɓɓi raagaaje maako	9	unknown
waxal_asr_ea400ea655364d75ba5b48bb08558537	data/fulfulde_run/audio/waxal_asr_ea400ea655364d75ba5b48bb08558537.wav	3.06	52.94	0.66	koo ɗiɗi, koo tati waɗan.	koo ɗiɗi koo tati waɗan	5	unknown
waxal_asr_e9ac1f292ab94d77888d8bde039d99dd	data/fulfulde_run/audio/waxal_asr_e9ac1f292ab94d77888d8bde039d99dd.wav	9.18	50.58	0.7	Yowwaa! Ɓe mbii mo : njawdi mbaala ɗoo kam, nder saare ma ɗoo, taa ɓe paɗɗa ɗum.	yowwaa ɓe mbii mo njawdi mbaala ɗoo kam nder saare ma ɗoo taa ɓe paɗɗa ɗum	16	unknown
waxal_asr_0b2db0601c7c40f79977cabe6334e670	data/fulfulde_run/audio/waxal_asr_0b2db0601c7c40f79977cabe6334e670.wav	2.76	55.02	0.72	Ɓoyi ma weli; ɓoyi ma weli;	ɓoyi ma weli ɓoyi ma weli	6	unknown
waxal_asr_2a33180fd3ae4868be29ac4a24ee9185	data/fulfulde_run/audio/waxal_asr_2a33180fd3ae4868be29ac4a24ee9185.wav	9.424	54.84	0.8	Ɓe uni paltaaje, ɓe ɗon tokkootiri, ɓe ɗon paɗɗa ganjal, kumaarewal ɗon ardi ɗon	ɓe uni paltaaje ɓe ɗon tokkootiri ɓe ɗon paɗɗa ganjal kumaarewal ɗon ardi ɗon	14	unknown
waxal_asr_4c06133b4822422bb6c45e14f63307e4	data/fulfulde_run/audio/waxal_asr_4c06133b4822422bb6c45e14f63307e4.wav	23.761	50.63	0.78	Ɓe kooci ɓinngel ɓe ngarti, ɓe ngari har laawol baaba ƴami mo wii : mo wii ma ngara ɗoo, o wii : yaadikko am, yaadikko am wii mi wara mi nyeɗa, ngarmi mboodga nga, nga ƴami derke’en pat ɓe mbii naa kamɓe mbeete Daari-Bano.	ɓe kooci ɓinngel ɓe ngarti ɓe ngari har laawol baaba ƴami mo wii mo wii ma ngara ɗoo o wii yaadikko am yaadikko am wii mi wara mi nyeɗa ngarmi mboodga nga nga ƴami derke en pat ɓe mbii naa kamɓe mbeete daari-bano	43	unknown
waxal_asr_ef82a20f4b744a2ca68ebf3478478eff	data/fulfulde_run/audio/waxal_asr_ef82a20f4b744a2ca68ebf3478478eff.wav	2.58	54.48	0.78	mi yahrana cubboowo;	mi yahrana cubboowo	3	unknown
waxal_asr_6da5ee1b0df54860bdc2be445ad26598	data/fulfulde_run/audio/waxal_asr_6da5ee1b0df54860bdc2be445ad26598.wav	10.981	44.45	0.9	Jam, on goo huuri gude, haddi, haddi, loowi ndiyam e juldude kaŋum boo, ɗon wara, yimɓe goo ɗon mooɓti.	jam on goo huuri gude haddi haddi loowi ndiyam e juldude kaŋum boo ɗon wara yimɓe goo ɗon mooɓti	19	unknown
waxal_asr_35d53cc52d8548088dd8c847d6348ad1	data/fulfulde_run/audio/waxal_asr_35d53cc52d8548088dd8c847d6348ad1.wav	21.891	54.18	0.77	Jam, to o jali nii, naargewol waɗa ƴennde rufa, jam o ɗon jooɗi, o ɗon ayna goo non non nii, jam waaye maako wari, diga yiigo waaye maako non non nii, o tappi moosaango, ɓirabattu, o jali kerker;	jam to o jali nii naargewol waɗa ƴennde rufa jam o ɗon jooɗi o ɗon ayna goo non non nii jam waaye maako wari diga yiigo waaye maako non non nii o tappi moosaango ɓirabattu o jali kerker	38	unknown
